STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/3/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/4/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/5/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/6/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/7/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/8/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/9/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/10/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/11/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/12/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/15/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/16/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/17/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/20/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/22/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/23/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/24/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/25/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/26/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/27/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/28/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/29/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/30/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,7/31/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/1/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/2/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/3/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/4/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/5/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/6/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/7/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/8/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/9/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/10/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/11/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/12/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/13/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/14/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/15/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/16/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/17/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/18/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/19/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/20/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/21/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/22/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/23/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/24/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/25/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/26/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/27/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/28/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/29/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/30/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,8/31/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/1/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/2/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/3/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/4/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/5/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/6/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/7/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/8/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/9/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/10/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/11/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/12/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/13/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/14/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/15/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/16/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/17/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/18/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/19/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/20/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/21/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/22/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/23/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/24/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/25/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/26/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/27/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/28/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/29/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,9/30/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/1/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/2/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/3/2016,0.3,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/4/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/5/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/6/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/7/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/8/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/9/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/10/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/11/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/12/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/13/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/14/2016,16.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/15/2016,18.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/16/2016,9.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/17/2016,3,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/18/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/19/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/20/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/21/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/22/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/23/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/24/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/25/2016,25.7,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/26/2016,9.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/27/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/28/2016,17.5,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/29/2016,20.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/30/2016,2.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,10/31/2016,15.7,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/1/2016,7.9,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/2/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/3/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/4/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/5/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/6/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/7/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/8/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/9/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/10/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/11/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/12/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/13/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/14/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/15/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/16/2016,0.3,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/17/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/18/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/19/2016,7.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/20/2016,31,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/21/2016,7.4,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/22/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/23/2016,13.7,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/24/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/25/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/26/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/27/2016,16.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/28/2016,4.3,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,11/29/2016,1.3,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/1/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/2/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/3/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/4/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/5/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/6/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/7/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/8/2016,18.5,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/9/2016,24.4,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/10/2016,36.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/11/2016,13.7,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/12/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/13/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/14/2016,11.4,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/15/2016,27.7,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/16/2016,70.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/17/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/18/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/19/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/20/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/21/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/22/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/23/2016,6.4,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/24/2016,11.4,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/25/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/26/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/27/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/28/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/29/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/30/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,12/31/2016,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/1/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/2/2017,3.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/3/2017,4.3,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/4/2017,39.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/5/2017,1.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/6/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/7/2017,8.4,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/8/2017,70.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/9/2017,28.4,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/10/2017,29,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/11/2017,42.7,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/12/2017,2,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/13/2017,2.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/14/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/15/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/16/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/17/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/18/2017,2.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/19/2017,37.3,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/20/2017,22.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/21/2017,7.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/22/2017,15.7,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/23/2017,6.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/24/2017,6.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/25/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/26/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/27/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/28/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/29/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/30/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,1/31/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/1/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/2/2017,10.2,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/3/2017,18,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/4/2017,7.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/5/2017,3.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/6/2017,42.2,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/7/2017,51.8,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/8/2017,14.5,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/9/2017,25.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/10/2017,49,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/11/2017,4.1,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/12/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/13/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/14/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/15/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/16/2017,14.7,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/17/2017,8.4,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/18/2017,40.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/19/2017,5.6,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/20/2017,41.7,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/21/2017,23.4,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/22/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/23/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/24/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/25/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/26/2017,0,",,N",0,",,N"
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/27/2017,0.5,",,N",,
US1CABT0005,"OROVILLE 4.8 E, CA US",39.4932,-121.477,203.6,2/28/2017,0,",,N",0,",,N"
